iid,gcd,student_entity_id,total_minutes,content_progress
SEM2LT,GRADE2,9068901,2683,1
SEM2LT,GRADE1,9068118,1595,1
SEM2LT,GRADE1,9069061,804,0.321
DUN2OD,GRADE1,9070936,2949,1
DUN2OD,GRADE1,9126062,2185,0.842
SEM2LT,GRADE1,9068477,2089,0.901
SEM2LT,GRADE1,9068492,1872,1
SUT2OC,GRADE1,9070981,1926,1
SUT2OC,GRADE1,9068862,1389,1
SUT2OC,GRADE1,9068422,1469,1
ANO2LT,GRADE1,9137462,703,0.274
MCM2LR,GRADE1,9084975,2574,0.781
MCM2LR,GRADE1,9141777,3250,1
SEV2LM,GRADE1,9152664,1915,1
SEV2LM,GRADE1,9113133,2028,0.497
NOR2LM,GRADE1,9072725,1308,0.49
SEV2LM,GRADE1,9139158,0,0
HIG2LS,GRADE1,9110061,0,0
HIG2LS,GRADE1,9068182,395,0.133
HIG2LS,GRADE2,9077732,0,0
HIG2LS,GRADE1,9078185,436,0.227
HIG2LS,GRADE1,9139307,140,0.033
HIG2LS,GRADE1,9068516,0,0
HIG2LS,GRADE1,9098735,611,0.303
HIG2LS,GRADE1,9113308,316,0.166
HIG2LS,GRADE1,9068790,128,0.035
HIG2LS,GRADE1,9150876,376,0.164
HIG2LS,GRADE1,9142105,1337,0.558
HIG2LS,GRADE1,9142174,237,0.147
HIG2LS,GRADE1,9070977,231,0.096
HIG2LS,GRADE1,9068823,289,0.168
HIG2LS,GRADE1,9119773,0,0
HIG2LS,GRADE1,9086159,227,0.139
HIG2LS,GRADE1,9115273,283,0.037
HIG2LS,GRADE1,9148600,1760,0.626
HIG2LS,GRADE1,9142104,177,0.182
HIG2LS,GRADE1,9098615,0,0
HIG2LS,GRADE1,9101672,185,0.033
SKY2LS,GRADE2,9076807,0,0
SKY2LS,GRADE2,9077950,1840,0.566
SKY2LS,GRADE1,9077869,407,0.22
PON2LR,GRADE1,9148769,0,0
MIL2LT,GRADE1,9100075,1495,0.746
MIL2LT,GRADE1,9114715,1216,0.652
MIL2LT,GRADE1,9115714,1580,0.898
MIL2LT,GRADE1,9128912,2188,1
MIL2LT,GRADE1,9249004,1707,0.76
MIL2LT,GRADE1,9113045,0,0
MIL2LT,GRADE1,9114104,1338,0.875
MIL2LT,GRADE1,9114138,1031,0.61
MIL2LT,GRADE1,9093261,1027,0.364
MIL2LT,GRADE1,9135300,1622,1
MIL2LT,GRADE1,9083087,32,0.018
MIL2LT,GRADE1,9146952,2271,1
MIL2LT,GRADE1,9141693,1521,0.957
MIL2LT,GRADE1,9144152,2141,1
MIL2LT,GRADE1,9135293,1853,1
MIL2LT,GRADE1,9071384,1304,0.354
MIL2LT,GRADE1,9083134,0,0
MIL2LT,GRADE1,9099877,749,0.37
MIL2LT,GRADE1,9092045,2685,1
MIL2LT,GRADE1,9146872,1623,1
MIL2LT,GRADE1,9146679,2161,0.852
GUL2LM,GRADE1,9092956,922,0.435
CAM2LM,GRADE1,9143392,35,0
CAM2LM,GRADE1,9140685,0,0
FUG2LT,GRADE1,9143421,2365,1
FUG2LT,GRADE1,9143422,1561,0.636
SAN2LR,GRADE1,9140755,360,0.175
SAN2LR,GRADE1,9102518,198,0.023
SAN2LR,GRADE1,9141844,416,0.152
SAN2LR,GRADE1,9088751,555,0.117
SAN2LR,GRADE1,9068439,374,0.178
BEA2LM,GRADE1,9128438,927,1
CAM2LM,GRADE1,9152135,113,0.018
BEA2LM,GRADE1,9149162,897,0.333
BEA2LM,GRADE1,9139750,1589,0.377
GUL2LM,GRADE1,9084862,703,0.183
BEA2LM,GRADE1,9084866,896,0.286
BEA2LM,GRADE1,9084873,2348,0.633
BEA2LM,GRADE1,9133633,2545,0.995
BEA2LM,GRADE1,9139720,1649,1
BEA2LM,GRADE1,9117922,1587,0.638
BEA2LM,GRADE1,9087468,1262,0.46
BEA2LM,GRADE1,9097271,0,0
BEA2LM,GRADE1,9075128,1028,0.549
HIG2LS,GRADE1,9113465,435,0.241
HIG2LS,GRADE1,9068800,101,0.028
HIG2LS,GRADE1,9119779,407,0.257
HIG2LS,GRADE1,9106245,77,0.025
HIG2LS,GRADE1,9068469,53,0.004
HIG2LS,GRADE1,9137970,136,0.077
HIG2LS,GRADE1,9139296,147,0.056
HIG2LS,GRADE1,9068475,727,0.307
HIG2LS,GRADE1,9098656,97,0.033
HIG2LS,GRADE1,9129813,249,0.164
HIG2LS,GRADE1,9102037,325,0.168
HIG2LS,GRADE1,9074860,323,0.122
HIG2LS,GRADE1,9119654,221,0.056
HIG2LS,GRADE1,9100078,580,0.521
HIG2LS,GRADE1,9150514,188,0.141
HIG2LS,GRADE1,9150188,167,0.042
HIG2LS,GRADE1,9098639,65,0.004
HIG2LS,GRADE1,9098662,236,0.077
HIG2LS,GRADE1,9113439,173,0.107
HIG2LS,GRADE1,9068792,397,0.192
HIG2LS,GRADE1,9074899,355,0.15
HIG2LS,GRADE1,9076879,71,0.007
HIG2LS,GRADE1,9076882,72,0.004
HIG2LS,GRADE1,9077642,172,0.1
HIG2LS,GRADE1,9114735,323,0.145
HIG2LS,GRADE1,9139246,193,0.047
BEA2LM,GRADE1,9142142,1079,0.293
BEA2LM,GRADE1,9081777,1812,0.858
BEA2LM,GRADE1,9091300,1429,0.408
BEA2LM,GRADE1,9076988,1535,0.521
BEA2LM,GRADE1,9139436,1189,0.49
BEA2LM,GRADE1,9074810,2336,1
BEA2LM,GRADE1,9084802,2048,1
BEA2LM,GRADE1,9084838,1357,0.575
GUL2LM,GRADE1,9087753,0,0
CAM2LM,GRADE1,9141807,1,0
CAM2LM,GRADE1,9092059,0,0
CAM2LM,GRADE1,9113794,37,0.016
CAM2LM,GRADE1,9141752,267,0.168
FUG2LT,GRADE2,9141648,2186,0.477
CAM2LM,GRADE1,9137287,51,0.033
GUL2LM,GRADE1,9089274,173,0.086
GUL2LM,GRADE1,9135139,200,0.042
GUL2LM,GRADE1,9135016,50,0.033
GUL2LM,GRADE1,9069082,648,0.314
GUL2LM,GRADE1,9068614,241,0.147
GUL2LM,GRADE1,9068622,0,0
GUL2LM,GRADE1,9100577,390,0.225
GUL2LM,GRADE1,9112438,127,0.051
GUL2LM,GRADE1,9113245,99,0.075
MIL2LT,GRADE1,9134141,1920,0.521
MIL2LT,GRADE1,9134015,3793,1
MIL2LT,GRADE1,9147020,317,0.138
MIL2LT,GRADE1,9143785,1025,0.741
MIL2LT,GRADE1,9113943,1306,0.61
MIL2LT,GRADE1,9075712,2792,1
MIL2LT,GRADE1,9127543,2332,1
MIL2LT,GRADE1,9135273,730,0.659
MIL2LT,GRADE1,9145616,287,0.131
MIL2LT,GRADE1,9142921,2196,1
MIL2LT,GRADE1,9143704,1518,0.523
MIL2LT,GRADE1,9148079,923,0.307
MIL2LT,GRADE1,9121526,1383,0.91
MIL2LT,GRADE1,9148161,621,0.227
MIL2LT,GRADE1,9146880,423,0.135
MIL2LT,GRADE1,9146858,1112,1
MIL2LT,GRADE1,9146681,2395,1
MIL2LT,GRADE1,9134150,623,0.155
MIL2LT,GRADE1,9134984,1043,0.776
MIL2LT,GRADE1,9144412,1905,1
MIL2LT,GRADE1,9142920,2280,0.72
MIL2LT,GRADE1,9147798,1014,0.31
MIL2LT,GRADE1,9142550,1649,1
OZO2OC,GRADE1,9117742,1040,0.317
OZO2OC,GRADE1,9249675,1953,1
SAW2LM,GRADE2,9171071,3160,0.724
PIN2LU,GRADE2,9146792,2117,0.832
SAW2LM,GRADE2,9089440,1923,0.77
PIN2LU,GRADE2,9130268,0,0
PIN2LU,GRADE2,9130189,2474,0.441
PIN2LU,GRADE1,9150141,2122,1
OAK2LT,GRADE1,9140059,1931,0.903
OAK2LT,GRADE1,9099940,5359,0.84
SAW2LM,GRADE1,9084516,1412,0.777
OAK2LT,GRADE1,9119037,577,0.143
PIN2LU,GRADE1,9100881,1578,0.654
OAK2LT,GRADE1,9123683,2576,0.584
LAK2LN,GRADE1,9106001,1160,0.697
OAK2LT,GRADE1,9068306,2087,1
LAK2LN,GRADE1,9646027,808,0.286
LAK2LN,GRADE1,9091454,1814,0.528
SAW2LM,GRADE1,9073649,1511,0.842
SAW2LM,GRADE1,9075601,261,0.141
SAW2LM,GRADE1,9075478,1720,0.385
SAW2LM,GRADE1,9079617,2007,0.779
LAK2LN,GRADE1,9106719,1152,0.481
SAW2LM,GRADE1,9070964,2562,1
OAK2LT,GRADE1,9148990,1627,1
OAK2LT,GRADE1,9113890,1872,0.842
OAK2LT,GRADE1,9143891,2006,0.558
OAK2LT,GRADE1,9101395,2342,1
OAK2LT,GRADE1,9100800,2033,1
OAK2LT,GRADE1,9101966,1560,0.617
OAK2LT,GRADE1,9105577,1517,1
OAK2LT,GRADE1,9106532,1432,0.579
OAK2LT,GRADE1,9099755,2115,1
OAK2LT,GRADE1,9110544,2847,1
OAK2LT,GRADE1,9068312,2011,1
OAK2LT,GRADE1,9068327,1583,0.76
OAK2LT,GRADE1,9068325,1083,0.502
OAK2LT,GRADE1,9149801,2131,1
OAK2LT,GRADE1,9148263,1633,0.321
OAK2LT,GRADE1,9076905,1917,1
OAK2LT,GRADE1,9108485,1440,0.575
MIL2LT,GRADE1,9142636,1695,1
MIL2LT,GRADE1,9127625,111,0.049
MIL2LT,GRADE1,9127908,2315,1
MIL2LT,GRADE1,9127571,2410,1
MIL2LT,GRADE1,9071722,1294,0.654
MIL2LT,GRADE1,9067987,1649,1
MIL2LT,GRADE1,9068029,1142,0.596
MIL2LT,GRADE1,9134137,1104,0.612
MIL2LT,GRADE1,9144093,2465,0.781
MIL2LT,GRADE1,9142397,704,0.288
MIL2LT,GRADE1,9143495,1812,0.715
MIL2LT,GRADE2,9077596,3816,1
MIL2LT,GRADE1,9117388,1597,0.878
MIL2LT,GRADE1,9099871,83,0.025
MIL2LT,GRADE1,9119775,1457,0.858
MIL2LT,GRADE1,9137461,1326,1
MIL2LT,GRADE1,9151175,2104,1
MIL2LT,GRADE1,9134242,1754,0.985
MIL2LT,GRADE1,9145543,708,0.448
MIL2LT,GRADE1,9145214,2786,1
MIL2LT,GRADE1,9147040,1345,0.572
MIL2LT,GRADE1,9147021,1150,0.208
MIL2LT,GRADE1,9137339,0,0
ORA2LT,GRADE1,9149331,2403,1
ORA2LT,GRADE1,9148156,1066,0.391
PON2LR,GRADE1,9148189,38,0.018
SAN2LR,GRADE1,9073327,411,0.178
CAM2LM,GRADE1,9142734,90,0.033
SAN2LR,GRADE1,9146708,601,0.166
FUG2LT,GRADE2,9152772,0,0
GUL2LM,GRADE1,9113198,621,0.392
BEA2LM,GRADE1,9118933,840,0.19
GUL2LM,GRADE1,9068878,96,0.033
GUL2LM,GRADE1,9139250,1830,1
CAM2LM,GRADE2,9076779,162,0.074
CAM2LM,GRADE1,9082703,36,0.016
CAM2LM,GRADE1,9077720,45,0.016
CAM2LM,GRADE1,9077762,1,0
CAM2LM,GRADE1,9092065,180,0.109
CAM2LM,GRADE1,9135732,0,0
BEA2LM,GRADE1,9138077,1428,0.572
CAM2LM,GRADE1,9088952,251,0.105
SAN2LR,GRADE1,9129804,670,0.227
SAN2LR,GRADE1,9120301,552,0.157
SAN2LR,GRADE1,9137459,1450,0.425
SAN2LR,GRADE1,9082855,223,0.157
SAN2LR,GRADE1,9119915,515,0.194
GUL2LM,GRADE1,9074322,1170,0.577
BEA2LM,GRADE1,9095156,1785,1
BEA2LM,GRADE1,9147025,2103,1
OAK2LT,GRADE1,9076124,1814,1
OAK2LT,GRADE1,9106026,1351,1
OAK2LT,GRADE1,9071527,1982,1
OAK2LT,GRADE1,9071737,2325,1
OAK2LT,GRADE1,9071735,2137,1
OAK2LT,GRADE1,9068316,1553,1
OAK2LT,GRADE1,9068202,2246,1
OAK2LT,GRADE1,9109600,1934,0.971
OAK2LT,GRADE1,9095064,1789,0.903
OAK2LT,GRADE1,9072627,1923,0.668
OAK2LT,GRADE1,9113570,2269,1
OAK2LT,GRADE1,9116108,2534,1
OAK2LT,GRADE1,9113031,1999,1
OAK2LT,GRADE1,9106753,1610,1
OAK2LT,GRADE1,9104659,1787,1
OAK2LT,GRADE1,9106135,3038,1
OAK2LT,GRADE1,9106813,2464,1
OAK2LT,GRADE1,9068319,2376,1
OAK2LT,GRADE1,9068218,1603,0.544
OAK2LT,GRADE1,9101906,1731,0.626
OAK2LT,GRADE1,9109381,1842,0.457
OAK2LT,GRADE1,9085533,1617,1
OAK2LT,GRADE1,9961564,2360,0.88
OAK2LT,GRADE1,9082298,2359,1
OAK2LT,GRADE1,9069143,1994,0.61
OAK2LT,GRADE1,9101494,1686,1
OAK2LT,GRADE1,9101387,1491,0.391
SAN2OD,GRADE2,9078081,2313,0.659
BLA2LM,GRADE1,9120334,0,0
BLA2LM,GRADE1,9102022,2206,0.028
BLA2LM,GRADE1,9137766,2720,1
BLA2LM,GRADE1,9078487,2936,0.939
BLA2LM,GRADE2,9149798,2169,1
OAK2LT,GRADE1,9106122,2536,1
OAK2LT,GRADE1,9106315,1848,1
OAK2LT,GRADE1,9070931,1908,0.729
OAK2LT,GRADE1,9111703,880,0.453
OAK2LT,GRADE1,9109717,2500,0.948
OAK2LT,GRADE1,9100901,1076,0.45
OAK2LT,GRADE1,9143629,1654,1
OAK2LT,GRADE1,9106421,2377,1
OAK2LT,GRADE1,9150725,1814,1
OAK2LT,GRADE1,9141657,1457,1
OAK2LT,GRADE1,9100705,1567,0.69
OAK2LT,GRADE1,9101434,1553,0.502
OAK2LT,GRADE1,9111132,1576,1
OAK2LT,GRADE1,9108593,1893,1
OAK2LT,GRADE1,9111710,1917,1
OAK2LT,GRADE1,9101557,2548,0.906
OAK2LT,GRADE1,9100955,2327,1
OAK2LT,GRADE1,9096339,1766,1
OAK2LT,GRADE1,9142820,1635,1
OAK2LT,GRADE1,9072397,2753,1
OAK2LT,GRADE1,9100794,1968,1
OAK2LT,GRADE1,9097155,1916,1
OAK2LT,GRADE1,9113215,2184,1
OAK2LT,GRADE1,9111207,2313,1
OAK2LT,GRADE1,9106929,2225,1
OAK2LT,GRADE1,9101915,2370,0.741
PIN2LU,GRADE1,9129597,1997,1
DOU2LN,GRADE1,9107171,29,0.009
FOR2OB,GRADE1,9249005,923,0.474
MEL2LN,GRADE1,9151245,0,0
MEL2LN,GRADE1,9130584,58,0.033
MEL2LN,GRADE1,9071058,0,0
PLU2LS,GRADE1,9071039,2449,1
PLU2LS,GRADE1,9129565,1318,0.577
PLU2LS,GRADE1,9130503,1693,0.521
PLU2LS,GRADE1,9071032,1348,0.845
MEL2LN,GRADE1,9137310,166,0.033
PLU2LS,GRADE1,9138303,1668,0.594
MEL2LN,GRADE1,9137333,0,0
MEL2LN,GRADE2,9138315,0,0
MEL2LN,GRADE1,9137603,2,0
MEL2LN,GRADE1,9138035,17,0
MEL2LN,GRADE1,9089248,0,0
MEL2LN,GRADE1,9085044,0,0
MEL2LN,GRADE1,9077922,0,0
MEL2LN,GRADE1,9082424,0,0
MEL2LN,GRADE1,9075316,0,0
MEL2LN,GRADE1,9137274,0,0
MEL2LN,GRADE1,9137297,0,0
PLU2LS,GRADE1,9137299,2483,1
MEL2LN,GRADE1,10256682,6,0
DOU2LN,GRADE1,9085983,4,0
MEL2LN,GRADE1,9142443,0,0
MEL2LN,GRADE1,9085537,95,0.025
CAM2LM,GRADE1,9149361,46,0.014
CAM2LM,GRADE1,9081550,10,0
CAM2LM,GRADE1,9149324,84,0.056
CAM2LM,GRADE1,9091418,74,0.028
CAM2LM,GRADE1,9149082,98,0.011
SAN2LR,GRADE1,9140450,2293,0.596
FUG2LT,GRADE1,9776567,2109,0.521
FUG2LT,GRADE1,9139016,0,0
FUG2LT,GRADE1,9101514,0,0
FUG2LT,GRADE1,9071744,0,0
FUG2LT,GRADE1,9149348,1237,0.42
FUG2LT,GRADE1,9148688,1001,0.304
FUG2LT,GRADE1,9114463,1594,0.694
FUG2LT,GRADE1,9776582,1598,1
FUG2LT,GRADE2,10569186,280,0.163
FUG2LT,GRADE1,9148744,1393,0.678
GUL2LM,GRADE1,9112626,43,0.033
GUL2LM,GRADE1,9119845,84,0.056
GUL2LM,GRADE1,9078933,297,0.192
GUL2LM,GRADE1,9092773,0,0
CAM2LM,GRADE1,9144402,0,0
GUL2LM,GRADE1,9092750,226,0.096
GUL2LM,GRADE1,9149015,1055,0.354
GUL2LM,GRADE1,9148028,80,0.068
CAM2LM,GRADE1,9110529,68,0.025
GUL2LM,GRADE1,9139479,493,0.186
GUL2LM,GRADE1,9081717,0,0
HIG2LS,GRADE1,9129498,135,0.023
HIG2LS,GRADE1,9142087,826,0.481
HIG2LS,GRADE1,9142162,486,0.279
HIG2LS,GRADE1,9117185,134,0.021
HIG2LS,GRADE1,9113304,332,0.246
MCM2LR,GRADE1,9099812,2505,1
MCM2LR,GRADE1,9068429,1229,0.744
MCM2LR,GRADE1,9099735,1587,0.499
MCM2LR,GRADE1,9071024,2595,1
MCM2LR,GRADE1,9106298,0,0
MCM2LR,GRADE1,9068484,2373,1
SEV2LM,GRADE1,9119538,2020,0.819
SEV2LM,GRADE1,9139422,2258,1
SEV2LM,GRADE1,9085131,827,0.15
SEV2LM,GRADE1,9118134,42,0
SEV2LM,GRADE1,9075494,2714,0.96
SEV2LM,GRADE1,9131989,2433,0.349
SEV2LM,GRADE1,9114600,1998,1
MCM2LR,GRADE1,9080001,2845,0.842
MCM2LR,GRADE1,9144029,2478,1
MCM2LR,GRADE1,9146617,1931,1
NOR2LM,GRADE1,9075003,1497,0.469
SEV2LM,GRADE1,9147303,1843,1
MCM2LR,GRADE1,9147801,2157,0.845
PON2LR,GRADE1,9148185,0,0
MIL2LT,GRADE1,9148081,444,0.265
SKY2LS,GRADE1,9149354,3292,1
SKY2LS,GRADE1,9148765,954,0.267
SKY2LS,GRADE1,9148722,2518,1
SKY2LS,GRADE1,9148691,2609,0.633
MIL2LT,GRADE1,9105772,920,0.213
SKY2LS,GRADE1,9135399,1170,0.352
SKY2LS,GRADE1,9142569,982,0.19
MIL2LT,GRADE2,9142325,624,0.223
ORA2LT,GRADE1,9143685,1700,0.683
ORA2LT,GRADE1,9143659,1718,1
ORA2LT,GRADE1,9142566,960,0.469
ORA2LT,GRADE1,9143311,780,0.352
SKY2LS,GRADE1,9143299,2635,0.84
SKY2LS,GRADE1,9143192,1230,0.408
MIL2LT,GRADE1,10229724,752,0.38
GUL2LM,GRADE1,9148996,513,0.185
GUL2LM,GRADE1,9147964,799,0.427
GUL2LM,GRADE1,9070970,24,0
GUL2LM,GRADE1,9115044,657,0.237
GUL2LM,GRADE1,9145631,718,0.15
GUL2LM,GRADE1,9137345,164,0.136
GUL2LM,GRADE1,9092838,246,0.098
GUL2LM,GRADE1,9148162,1390,0.73
GUL2LM,GRADE1,9092804,349,0.199
GUL2LM,GRADE1,9149085,157,0.037
CAM2LM,GRADE1,9146948,42,0.033
CAM2LM,GRADE1,9142694,123,0.03
SAN2LR,GRADE1,9143016,202,0.042
GUL2LM,GRADE1,9149350,318,0.164
BEA2LM,GRADE1,9148096,2028,1
FUG2LT,GRADE2,9143271,382,0.01
CAM2LM,GRADE1,9101986,16,0
CAM2LM,GRADE1,9100205,125,0.077
CAM2LM,GRADE1,9088601,222,0.126
CAM2LM,GRADE1,9072551,89,0.033
CAM2LM,GRADE1,9101181,1,0
CAM2LM,GRADE1,9143288,0,0
CAM2LM,GRADE1,9102339,69,0.011
BEL2LS,GRADE2,9140913,2753,1
TAR2OC,GRADE2,9071006,2599,0.907
LEI2LS,GRADE2,9117552,0,0
TAR2OC,GRADE2,9069075,1211,0.439
BEL2LS,GRADE1,9134986,1659,0.492
BEL2LS,GRADE1,9079865,1891,0.819
BEL2LS,GRADE1,9112971,1814,1
BEL2LS,GRADE1,9073941,1491,0.967
BEL2LS,GRADE1,9118896,1822,0.901
BEL2LS,GRADE1,9118876,2979,1
MCM2LR,GRADE1,9147734,2370,0.901
MCM2LR,GRADE2,9148850,1761,0.5
MCM2LR,GRADE2,9147663,2333,0.949
HIG2LS,GRADE1,9147033,282,0.03
HIG2LS,GRADE2,9143375,449,0.096
HIG2LS,GRADE1,9143385,330,0.206
MCM2LR,GRADE1,9143700,1896,0.88
MCM2LR,GRADE1,9102174,2684,0.774
MCM2LR,GRADE1,9143364,1239,0.448
MCM2LR,GRADE1,9102200,1669,0.744
NOR2LM,GRADE1,9151998,2078,0.537
NOR2LM,GRADE1,9084398,1975,0.523
NOR2LM,GRADE1,9087340,1950,1
NOR2LM,GRADE1,9142945,2060,0.671
NOR2LM,GRADE1,9101951,1700,0.476
NOR2LM,GRADE1,9101897,1813,0.352
NOR2LM,GRADE1,9094292,1194,0.455
NOR2LM,GRADE1,9082988,1519,0.84
NOR2LM,GRADE1,9087501,1256,0.732
NOR2LM,GRADE1,9142597,1877,1
NOR2LM,GRADE2,9102020,1956,0.566
BEL2LS,GRADE1,9118879,1729,0.577
BEL2LS,GRADE1,9119974,2155,1
BEL2LS,GRADE1,9149476,0,0
BEL2LS,GRADE1,9079957,1804,1
BEL2LS,GRADE1,9113413,2662,0.887
BEL2LS,GRADE1,9090414,1636,0.516
BEL2LS,GRADE1,9120039,0,0
BEL2LS,GRADE1,9120034,2584,1
BEL2LS,GRADE1,9118881,3289,1
BEL2LS,GRADE1,9120009,838,0.436
BEL2LS,GRADE1,9149834,1805,1
BEL2LS,GRADE1,9079993,1e3,0.391
BEL2LS,GRADE2,9080578,1063,0.461
BEL2LS,GRADE1,9100831,1889,1
BEL2LS,GRADE1,9117442,2678,0.941
BEL2LS,GRADE1,9149990,2278,1
BEL2LS,GRADE1,9092111,2963,1
BEL2LS,GRADE1,9151574,2065,0.476
BEL2LS,GRADE1,9152410,1980,1
BEL2LS,GRADE1,9071304,1989,0.551
BEL2LS,GRADE1,9077190,3231,1
BEL2LS,GRADE2,10472576,1369,0.598
BEL2LS,GRADE1,9118839,1638,1
BEL2LS,GRADE1,9085626,1990,0.809
BEL2LS,GRADE1,9144484,1784,0.878
BEL2LS,GRADE1,9084951,3292,1
BEL2LS,GRADE1,9149988,2254,1
BEL2LS,GRADE1,9081573,1909,0.619
BEL2LS,GRADE1,9151581,2253,1
BEL2LS,GRADE1,9119996,2046,1
BEL2LS,GRADE1,9118867,0,0
BEL2LS,GRADE1,9118828,1778,1
BEL2LS,GRADE1,9118835,2443,0.762
BEL2LS,GRADE1,9149473,1414,0.887
BEL2LS,GRADE1,9151587,972,0.502
BEL2LS,GRADE1,9079956,1591,0.591
BEL2LS,GRADE2,9081679,2735,0.782
BEL2LS,GRADE1,9137213,1450,0.544
BEL2LS,GRADE1,9151525,2038,0.896
BEL2LS,GRADE1,9152881,1745,1
BEL2LS,GRADE1,9090965,1711,0.847
BEL2LS,GRADE1,9085086,1202,0.601
BEL2LS,GRADE1,9119993,1602,1
BEL2LS,GRADE1,9118976,1828,1
BEL2LS,GRADE1,9149890,1900,0.84
BEL2LS,GRADE1,9149889,3386,1
BEL2LS,GRADE1,9149795,1686,1
BEL2LS,GRADE1,9079994,1252,0.659
BLA2LM,GRADE1,9137382,2330,0.636
BLA2LM,GRADE2,9137541,1645,0.732
BLA2LM,GRADE1,9137543,1269,0.568
BLA2LM,GRADE1,9137550,1976,0.878
BLA2LM,GRADE2,9138579,0,0
BLA2LM,GRADE2,9138588,2350,0.578
FUG2LT,GRADE1,9776578,2171,1
FUG2LT,GRADE2,9111038,0,0
FUG2LT,GRADE1,9776551,2242,1
FUG2LT,GRADE2,10567060,662,0.286
FUG2LT,GRADE1,9776579,2248,0.722
FUG2LT,GRADE1,9143770,0,0
FUG2LT,GRADE1,9143680,1160,0.847
GUL2LM,GRADE2,9140761,441,0.153
GUL2LM,GRADE1,9135023,1011,0.444
GUL2LM,GRADE1,9100148,453,0.307
GUL2LM,GRADE1,9142328,133,0.023
GUL2LM,GRADE1,9142054,113,0.054
GUL2LM,GRADE1,9099919,332,0.202
CAM2LM,GRADE1,9142053,37,0.018
CAM2LM,GRADE1,9068467,34,0.018
GUL2LM,GRADE1,9110704,307,0.185
SAN2LR,GRADE1,9143410,286,0.168
CAM2LM,GRADE1,9143360,57,0.009
FUG2LT,GRADE1,9143384,1869,1
BEA2LM,GRADE1,9069039,2014,0.898
HIG2OC,GRADE1,9172382,2354,0.945
HIG2OC,GRADE2,9249429,2023,0.399
HIG2OC,GRADE2,9249440,1086,0.296
HIG2OC,GRADE1,9249444,3325,1
HIG2OC,GRADE1,9249484,1540,0.941
HIG2OC,GRADE2,9296779,2164,0.711
HIG2OC,GRADE1,9296794,739,0.577
SAN2OD,GRADE1,9119718,1593,1
SAN2OD,GRADE1,9141971,186,0.133
PIN2LU,GRADE1,9139934,2757,1
PIN2LU,GRADE1,9112984,0,0
PIN2LU,GRADE1,9106828,2167,0.239
PIN2LU,GRADE1,9106773,1573,0.976
PIN2LU,GRADE1,9117903,2404,0.534
PIN2LU,GRADE1,9119129,2267,1
PIN2LU,GRADE1,9077073,2643,1
PIN2LU,GRADE1,9112629,3009,1
PIN2LU,GRADE1,9112636,2780,1
SAW2LM,GRADE1,9112965,1378,0.352
PIN2LU,GRADE1,9112986,1932,1
PIN2LU,GRADE1,9072295,0,0
PIN2LU,GRADE1,9120970,2710,1
PIN2LU,GRADE1,9081555,1732,0.49
PIN2LU,GRADE2,9100830,2413,1
PIN2LU,GRADE1,9070832,1370,0.366
PIN2LU,GRADE1,9068479,2168,0.581
LAK2LN,GRADE1,9072885,2500,0.824
PIN2LU,GRADE1,9117647,2517,1
PIN2LU,GRADE1,9151624,2173,1
PIN2LU,GRADE1,9088106,2559,1
PIN2LU,GRADE1,9077795,2749,0.99
PIN2LU,GRADE1,9112628,2468,1
PIN2LU,GRADE1,9073879,3387,1
PIN2LU,GRADE1,9073875,2805,1
PIN2LU,GRADE1,9118036,3343,1
WES2LN,GRADE1,9087384,1016,0.29
BAU2LT,GRADE1,9091521,621,0.216
WES2LN,GRADE2,9148906,2262,1
WES2LN,GRADE2,9136166,692,0.264
WES2LN,GRADE2,9093443,1533,0.495
WES2LN,GRADE2,9509091,1164,0.33
BAU2LT,GRADE2,9107769,156,0.042
BAU2LT,GRADE1,10342482,0,0
PIN2LU,GRADE1,9120995,2613,0.584
PIN2LU,GRADE1,10229718,1945,1
PIN2LU,GRADE1,9075778,2224,1
PIN2LU,GRADE1,9117646,828,1
PIN2LU,GRADE1,9079478,2916,0.671
PIN2LU,GRADE1,9141633,1638,0.816
PIN2LU,GRADE1,9146991,3081,1
PIN2LU,GRADE1,9112964,2927,1
PIN2LU,GRADE1,9073884,2185,1
PIN2LU,GRADE1,9120099,2491,1
PIN2LU,GRADE1,9069042,0,0
PIN2LU,GRADE1,9077152,0,0
PIN2LU,GRADE2,9081714,2396,1
SAW2LM,GRADE1,9074691,1221,0.422
PIN2LU,GRADE1,9099631,1510,0.581
OAK2LT,GRADE1,9141109,1956,0.95
SAW2LM,GRADE1,9297625,0,0
SAW2LM,GRADE1,9297335,0,0
SAW2LM,GRADE1,9297153,0,0
SAW2LM,GRADE1,9297156,0,0
SAW2LM,GRADE1,9297130,0,0
SAW2LM,GRADE1,9297624,0,0
SAW2LM,GRADE1,9297137,0,0
SAW2LM,GRADE1,9298019,0,0
SAW2LM,GRADE1,9068646,2640,1
SAW2LM,GRADE1,9100706,967,0.373
SAW2LM,GRADE1,9101914,1479,0.967
SAW2LM,GRADE1,9132312,3257,1
SAW2LM,GRADE1,9132317,1627,0.898
SAW2LM,GRADE1,9132190,1999,0.845
SAW2LM,GRADE1,9106994,2178,0.906
SAW2LM,GRADE1,9107569,4756,1
SAW2LM,GRADE1,9107577,1880,0.483
SAW2LM,GRADE1,9107585,2543,1
SAW2LM,GRADE2,9172703,0,0
SAW2LM,GRADE1,9068394,1528,0.896
